735,8.75,5883032083,5881977062
736,8.75,5891036255,5889979788
737,8.75,5899040427,5897982515
738,8.75,5907044599,5905985242
739,8.69,5915048772,5913987969
740,8.69,5923052944,5921990695
741,8.69,5931057117,5929993423
742,8.62,5939061290,5937996149
743,8.62,5947065463,5945998876
744,8.62,5955069635,5954001603
745,8.62,5963073809,5962004330
746,8.56,5971077981,5970007057
747,8.56,5979082155,5978009785
748,8.56,5987086327,5986012512
749,8.5,5995090501,5994015239
750,8.5,6003094674,6002017966
751,8.5,6011098848,6010020694
752,8.5,6019103021,6018023421
753,8.44,6027107195,6026026149
754,8.44,6035111368,6034028877
755,8.44,6043115542,6042031605
756,8.44,6051119716,6050034332
757,8.38,6059123890,6058037061
758,8.38,6067128064,6066039788
759,8.38,6075132238,6074042516
760,8.38,6083136412,6082045244
761,8.31,6091140586,6090047972
762,8.31,6099144760,6098050700
763,8.31,6107148935,6106053429
764,8.31,6115153109,6114056157
765,8.25,6123157284,6122058885
766,8.25,6131161458,6130061613
767,8.25,6139165633,6138064342
768,8.19,6147169807,6146067070
769,8.19,6155173983,6154069799
770,8.19,6163178157,6162072528
771,8.19,6171182332,6170075257
772,8.12,6179186507,6178077985
773,8.12,6187190683,6186080714
774,8.12,6195194857,6194083443
775,8.06,6203199033,6202086172
776,8.06,6211203208,6210088901
777,8.06,6219207384,6218091630
778,8.06,6227211559,6226094359
779,8,6235215735,6234097089
780,8,6243219910,6242099817
781,8,6251224086,6250102547
782,7.94,6259228262,6258105276
783,7.94,6267232438,6266108006
784,7.94,6275236614,6274110735
785,7.88,6283240790,6282113465
786,7.88,6291244966,6290116194
787,7.88,6299249143,6298118925
788,7.88,6307253319,6306121654
789,7.81,6315257495,6314124384
790,7.81,6323261672,6322127114
791,7.81,6331265848,6330129844
792,7.81,6339270025,6338132573
793,7.75,6347274202,6346135304
794,7.75,6355278378,6354138034
795,7.75,6363282555,6362140764
796,7.75,6371286732,6370143494
797,7.69,6379290909,6378146225
798,7.69,6387295086,6386148954
799,7.69,6395299263,6394151685
800,7.62,6403303440,6402154415
801,7.62,6411307618,6410157146
802,7.62,6419311794,6418159876
803,7.62,6427315972,6426162607
804,7.56,6435320149,6434165337
805,7.56,6443324327,6442168068
806,7.56,6451328504,6450170799
807,7.56,6459332682,6458173530
808,7.5,6467336860,6466176260
809,7.5,6475341038,6474178992
810,7.5,6483345215,6482181722
811,7.5,6491349394,6490184454
812,7.44,6499353571,6498187184
813,7.44,6507357750,6506189916
814,7.44,6515361928,6514192647
815,7.38,6523366106,6522195378
816,7.38,6531370284,6530198109
817,7.38,6539374463,6538200841
818,7.38,6547378641,6546203572
819,7.31,6555382819,6554206304
820,7.31,6563386997,6562209035
821,7.31,6571391176,6570211767
822,7.31,6579395355,6578214498
823,7.25,6587399534,6586217230
824,7.25,6595403712,6594219961
825,7.25,6603407891,6602222693
826,7.25,6611412070,6610225424
827,7.19,6619416249,6618228157
828,7.19,6627420428,6626230888
829,7.19,6635424608,6634233621
830,7.19,6643428786,6642236352
831,7.12,6651432966,6650239085
832,7.12,6659437145,6658241816
833,7.12,6667441325,6666244549
834,7.12,6675445504,6674247280
835,7.12,6683449684,6682250013
836,7.06,6691453863,6690252745
837,7.06,6699458043,6698255478
838,7.06,6707462222,6706258210
839,7.06,6715466402,6714260942
840,7,6723470581,6722263674
841,7,6731474762,6730266407
842,7,6739478941,6738269139
843,7,6747483122,6746271872
844,6.94,6755487301,6754274605
845,6.94,6763491482,6762277338
846,6.94,6771495662,6770280070
847,6.94,6779499843,6778282803
848,6.88,6787504022,6786285536
849,6.88,6795508203,6794288269
850,6.88,6803512383,6802291002
851,6.88,6811516564,6810293735
852,6.88,6819520744,6818296468
853,6.81,6827524926,6826299201
854,6.81,6835529106,6834301934
855,6.81,6843533287,6842304668
856,6.81,6851537467,6850307400
857,6.75,6859541649,6858310134
858,6.75,6867545829,6866312867
859,6.75,6875550011,6874315601
860,6.75,6883554192,6882318334
861,6.75,6891558373,6890321068
862,6.69,6899562554,6898323801
863,6.69,6907566736,6906326535
864,6.69,6915570917,6914329268
865,6.69,6923575099,6922332002
866,6.62,6931579280,6930334735
867,6.62,6939583462,6938337469
868,6.62,6947587643,6946340203
869,6.62,6955591825,6954342937
870,6.62,6963596006,6962345670
871,6.56,6971600188,6970348405
872,6.56,6979604370,6978351138
873,6.56,6987608552,6986353873
874,6.56,6995612733,6994356606
875,6.5,7003616916,7002359341
876,6.5,7011621097,7010362074
